作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
"049736","砧","きぬた","きぬた","","","","「都市と芸術」1938（昭和13）年11月号","NDC 721","新字新仮名","なし",2009-06-13,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card49736.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青帛の仙女","同朋舎出版","1996（平成8）年4月5日","1996（平成8）年4月5日第1版第1刷","1996（平成8）年4月5日第1版第1刷","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/49736_ruby_34923.zip","2009-05-05","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/49736_35112.html","2009-05-05","ShiftJIS","JIS X 0208","0"
"047307","絹と紙の話と師弟の間柄の話","きぬとかみのはなしとしていのあいだがらのはなし","きぬとかみのはなしとしていのあいたからのはなし","","","","「塔影」1933（昭和8）年12月","NDC 721","新字新仮名","なし",2008-08-08,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47307.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47307_ruby_32143.zip","2008-07-14","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47307_32144.html","2008-07-14","ShiftJIS","JIS X 0208","0"
"043005","旧作","きゅうさく","きゆうさく","","","","","NDC 721","新字新仮名","なし",2004-05-16,2014-09-18,"https://www.aozora.gr.jp/cards/000355/card43005.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","小林繁雄","https://www.aozora.gr.jp/cards/000355/files/43005_ruby_15473.zip","2004-05-08","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/43005_15620.html","2004-05-08","ShiftJIS","JIS X 0208","0"
"043006","九龍虫","きゅうりゅうちゅう","きゆうりゆうちゆう","","","","","NDC 721","新字新仮名","なし",2004-05-16,2014-09-18,"https://www.aozora.gr.jp/cards/000355/card43006.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","小林繁雄","https://www.aozora.gr.jp/cards/000355/files/43006_txt_15474.zip","2004-05-08","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/43006_15621.html","2004-05-08","ShiftJIS","JIS X 0208","0"
"047308","京のその頃","きょうのそのころ","きようのそのころ","","","","「塔影」1935（昭和10）年1月","NDC 383 721","新字新仮名","なし",2008-08-31,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47308.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47308_ruby_32278.zip","2008-07-30","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47308_32279.html","2008-07-30","ShiftJIS","JIS X 0208","0"
"047334","京の夏景色","きょうのなつげしき","きようのなつけしき","","","","「塔影」1939（昭和14）年8月号","NDC 721 916","新字新仮名","なし",2008-11-19,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47334.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47334_ruby_32350.zip","2008-10-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47334_33324.html","2008-10-27","ShiftJIS","JIS X 0208","0"
"047333","苦楽","くらく","くらく","ある人の問いに答えて――絵を作る時の作家の心境について私はこう考えています。","あるひとのといにこたえて――えをつくるときのさっかのしんきょうについてわたしはこうかんがえています。","","「大毎美術　第十四巻第二号」1935（昭和10）年2月","NDC 721","新字新仮名","なし",2008-08-31,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47333.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47333_ruby_32280.zip","2008-07-30","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47333_32281.html","2008-07-30","ShiftJIS","JIS X 0208","0"
"049735","芸術三昧即信仰","げいじゅつざんまいすなわちしんこう","けいしゆつさんまいすなわちしんこう","生きることに悶えた四十代","いきることにもだえたよんじゅうだい","","「京都日日新聞」1936（昭和11）年3月30日夕刊","NDC 721","新字新仮名","なし",2009-06-13,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card49735.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青帛の仙女","同朋舎出版","1996（平成8）年4月5日","1996（平成8）年4月5日第1版第1刷","1996（平成8）年4月5日第1版第1刷","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/49735_ruby_34924.zip","2009-05-05","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/49735_35113.html","2009-05-05","ShiftJIS","JIS X 0208","0"
"047332","健康と仕事","けんこうとしごと","けんこうとしこと","","","","","NDC 721","新字新仮名","なし",2008-04-24,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47332.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47332_ruby_29639.zip","2008-03-22","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47332_30604.html","2008-03-22","ShiftJIS","JIS X 0208","0"
"049734","今日になるまで","こんにちになるまで","こんにちになるまて","","","","「開智」1940（昭和15）年6月","NDC 721","新字新仮名","なし",2009-06-13,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card49734.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青帛の仙女","同朋舎出版","1996（平成8）年4月5日","1996（平成8）年4月5日第1版第1刷","1996（平成8）年4月5日第1版第1刷","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/49734_ruby_34926.zip","2009-05-05","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/49734_35114.html","2009-05-05","ShiftJIS","JIS X 0208","0"
"047331","税所敦子孝養図","さいしょあつここうようず","さいしよあつここうようす","","","","","NDC 721","新字新仮名","なし",2008-06-03,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47331.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日初版","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47331_ruby_29839.zip","2008-05-10","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47331_31414.html","2008-05-10","ShiftJIS","JIS X 0208","0"
"047330","最初の出品画","さいしょのしゅっぴんが","さいしよのしゆつひんか","――四季美人図――","――しきびじんず――","","","NDC 721","新字新仮名","なし",2008-04-24,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47330.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47330_ruby_29636.zip","2008-03-22","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47330_30605.html","2008-03-22","ShiftJIS","JIS X 0208","0"
"046526","作画について","さくがについて","さくかについて","","","","","NDC 721","新字新仮名","なし",2007-06-03,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card46526.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","川山隆","https://www.aozora.gr.jp/cards/000355/files/46526_ruby_26620.zip","2007-04-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/46526_26660.html","2007-04-24","ShiftJIS","JIS X 0208","0"
"047329","座右第一品","ざゆうだいいっぴん","さゆうたいいつひん","","","","「大毎美術　第十巻第六号」1931（昭和6）年6月","NDC 721","新字新仮名","なし",2008-06-22,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47329.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47329_ruby_30653.zip","2008-05-17","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47329_31528.html","2008-05-17","ShiftJIS","JIS X 0208","0"
"046527","三人の師","さんにんのし","さんにんのし","","","","","NDC 721","新字新仮名","なし",2007-06-03,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card46527.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","川山隆","https://www.aozora.gr.jp/cards/000355/files/46527_ruby_26621.zip","2007-04-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/46527_26661.html","2007-04-24","ShiftJIS","JIS X 0208","0"
"046523","「汐くみ」の画に就いて","「しおくみ」のえについて","しおくみのえについて","","","","「大毎美術　第二巻第十一号」1923（大正12）年11月","NDC 721","新字新仮名","なし",2007-06-06,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card46523.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","川山隆","https://www.aozora.gr.jp/cards/000355/files/46523_ruby_26622.zip","2007-04-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/46523_26662.html","2007-04-24","ShiftJIS","JIS X 0208","0"
"047328","四条通附近","しじょうどおりふきん","ししようとおりふきん","","","","","NDC 721","新字新仮名","なし",2008-05-04,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47328.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","1976（昭和51）年11月10日","","","","","","","","","","","","川山隆","鈴木厚司","https://www.aozora.gr.jp/cards/000355/files/47328_ruby_29687.zip","2008-04-05","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47328_30889.html","2008-04-05","ShiftJIS","JIS X 0208","0"
"047981","写生帖の思ひ出","しゃせいちょうのおもいで","しやせいちようのおもいて","","","","「絵と随筆」塔影社、1932（昭和7）年","NDC 721","新字旧仮名","なし",2008-07-09,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card47981.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄その後","求龍堂","1986（昭和61）年1月15日","1986（昭和61）年1月15日","1986（昭和61）年1月15日","","","","","","","","","","","","鈴木厚司","川山隆","https://www.aozora.gr.jp/cards/000355/files/47981_ruby_30934.zip","2008-05-19","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/47981_31547.html","2008-05-19","ShiftJIS","JIS X 0208","0"
"046528","車中有感","しゃちゅうゆうかん","しやちゆうゆうかん","","","","","NDC 721","新字新仮名","なし",2007-06-06,2014-09-21,"https://www.aozora.gr.jp/cards/000355/card46528.html","000355","上村","松園","うえむら","しょうえん","うえむら","しようえん","Uemura","Shoen","著者","1875-04-23","1949-08-27","なし","青眉抄・青眉抄拾遺","講談社","1976（昭和51）年11月10日","1976（昭和51）年11月10日","1977（昭和52）年5月31日第2刷","","","","","","","","","","","","鈴木厚司","川山隆","https://www.aozora.gr.jp/cards/000355/files/46528_ruby_26623.zip","2007-04-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000355/files/46528_26663.html","2007-04-24","ShiftJIS","JIS X 0208","0"
